Paper No.,D,A SMILES,VOC (V),JSC (mA/cm2),FF (%),PCE max (%),Num. atoms (electron-rich unit),Num. atoms (electron-deficient unit),Num. heteroatoms (electron-rich unit),Num. heteroatoms (electron-deficient unit),Proportion of heteroatoms (electron-rich unit),Proportion of heteroatoms (electron-deficient unit),Num. rings (electron-rich unit),Num. rings (electron-deficient unit),Total num. rings,Num. S atoms (electron-rich unit),Proportion of S atoms (electron-rich unit)
29,PBDT-BZ,O=C(C(C=CC=C1)=C1C/2=C(C#N)/C#N)C2=C\C(S3)=CC4=C3C(S5)=C(C4(C6=CC=C(CCCCCC)C=C6)C7=CC=C(CCCCCC)C=C7)C8=C5C(C9=CC=C(SCC(CC)CCCC)C=C9)=C(C(SC%10=C%11C(C%12=CC=C(CCCCCC)C=C%12)(C%13=CC=C(CCCCCC)C=C%13)C%14=C%10SC(/C=C%15C(C(C=CC=C%16)=C%16C/%15=C(C#N)\C#N)=O)=C%14)=C%11S%17)C%17=C8C%18=CC=C(SCC(CC)CCCC)C=C%18,0.926,9.93,43.9,4.04,37,22,5,3,0.135135135,0.136363636,8,2,18,5,0.135135135
29,PDTBDT-BZ,O=C(C(C=C(C=CC=C1)C1=C2)=C2C/3=C(C#N)/C#N)C3=C\C(S4)=CC5=C4C(S6)=C(C5(C7=CC=C(CCCCCC)C=C7)C8=CC=C(CCCCCC)C=C8)C9=C6C(C%10=CC=C(SCC(CC)CCCC)C=C%10)=C(C(C(C%11=CC=C(CCCCCC)C=C%11)(C%12=CC=C(CCCCCC)C=C%12)C%13=C%14SC(/C=C%15C(C(C=C(C=CC=C%16)C%16=C%17)=C%17C/%15=C(C#N)\C#N)=O)=C%13)=C%14S%18)C%18=C9C%19=CC=C(SCC(CC)CCCC)C=C%19,0.864,12.86,44.5,4.95,34,28,4,3,0.117647059,0.107142857,7,3,19,4,0.117647059
29,PDTBDT-BZ,O=C(C(C=C(C=CC=C1)C1=C2)=C2C/3=C(C#N)/C#N)C3=C\C(S4)=CC5=C4C(S6)=C(C5(C7=CC=C(CCCCCC)C=C7)C8=CC=C(CCCCCC)C=C8)C9=C6C(C%10=CC=C(SCC(CC)CCCC)C=C%10)=C(C(SC%11=C%12C(C%13=CC=C(CCCCCC)C=C%13)(C%14=CC=C(CCCCCC)C=C%14)C%15=C%11SC(/C=C%16C(C(C=C(C=CC=C%17)C%17=C%18)=C%18C/%16=C(C#N)\C#N)=O)=C%15)=C%12S%19)C%19=C9C%20=CC=C(SCC(CC)CCCC)C=C%20,0.879,11.24,54.4,5.38,37,28,5,3,0.135135135,0.107142857,8,3,20,5,0.135135135
29,PDTBDT-BZ,O=C(C(C=CC=C1)=C1C/2=C(C#N)/C#N)C2=C\C(S3)=CC4=C3C(S5)=C(C4(C6=CC=C(CCCCCC)C=C6)C7=CC=C(CCCCCC)C=C7)C8=C5C(C9=CC=C(SCC(CC)CCCC)C=C9)=C(C(SC%10=C%11C(C%12=CC=C(CCCCCC)C=C%12)(C%13=CC=C(CCCCCC)C=C%13)C%14=C%10SC(/C=C%15C(C(C=CC=C%16)=C%16C/%15=C(C#N)\C#N)=O)=C%14)=C%11S%17)C%17=C8C%18=CC=C(SCC(CC)CCCC)C=C%18,0.913,13.41,51.8,6.2,37,22,5,3,0.135135135,0.136363636,8,2,18,5,0.135135135
29,PBDT-BZ,O=C(C(C=C(C=CC=C1)C1=C2)=C2C/3=C(C#N)/C#N)C3=C\C(S4)=CC5=C4C(S6)=C(C5(C7=CC=C(CCCCCC)C=C7)C8=CC=C(CCCCCC)C=C8)C9=C6C(C%10=CC=C(SCC(CC)CCCC)C=C%10)=C(C(SC%11=C%12C(C%13=CC=C(CCCCCC)C=C%13)(C%14=CC=C(CCCCCC)C=C%14)C%15=C%11SC(/C=C%16C(C(C=C(C=CC=C%17)C%17=C%18)=C%18C/%16=C(C#N)\C#N)=O)=C%15)=C%12S%19)C%19=C9C%20=CC=C(SCC(CC)CCCC)C=C%20,0.905,13.14,53.2,6.32,37,28,5,3,0.135135135,0.107142857,8,3,20,5,0.135135135
29,PDTBDT-BZ,O=C(C(C=CC=C1)=C1C/2=C(C#N)/C#N)C2=C\C(S3)=CC4=C3C(S5)=C(C4(C6=CC=C(CCCCCC)C=C6)C7=CC=C(CCCCCC)C=C7)C8=C5C(C9=CC=C(SCC(CC)CCCC)C=C9)=C(C(C(C%10=CC=C(CCCCCC)C=C%10)(C%11=CC=C(CCCCCC)C=C%11)C%12=C%13SC(/C=C%14C(C(C=CC=C%15)=C%15C/%14=C(C#N)\C#N)=O)=C%12)=C%13S%16)C%16=C8C%17=CC=C(SCC(CC)CCCC)C=C%17,0.884,13.29,55.3,6.5,34,22,4,3,0.117647059,0.136363636,7,2,17,4,0.117647059
29,PTBD-BZ,O=C(C(C=CC=C1)=C1C/2=C(C#N)/C#N)C2=C\C(S3)=CC4=C3C(S5)=C(C4(C6=CC=C(CCCCCC)C=C6)C7=CC=C(CCCCCC)C=C7)C8=C5C(C9=CC=C(SCC(CC)CCCC)C=C9)=C(C(C(C%10=CC=C(CCCCCC)C=C%10)(C%11=CC=C(CCCCCC)C=C%11)C%12=C%13SC(/C=C%14C(C(C=CC=C%15)=C%15C/%14=C(C#N)\C#N)=O)=C%12)=C%13S%16)C%16=C8C%17=CC=C(SCC(CC)CCCC)C=C%17,0.928,16.74,59.6,9.26,34,22,4,3,0.117647059,0.136363636,7,2,17,4,0.117647059
29,PTBD-BZ,O=C(C(C=C(C=CC=C1)C1=C2)=C2C/3=C(C#N)/C#N)C3=C\C(S4)=CC5=C4C(S6)=C(C5(C7=CC=C(CCCCCC)C=C7)C8=CC=C(CCCCCC)C=C8)C9=C6C(C%10=CC=C(SCC(CC)CCCC)C=C%10)=C(C(C(C%11=CC=C(CCCCCC)C=C%11)(C%12=CC=C(CCCCCC)C=C%12)C%13=C%14SC(/C=C%15C(C(C=C(C=CC=C%16)C%16=C%17)=C%17C/%15=C(C#N)\C#N)=O)=C%13)=C%14S%18)C%18=C9C%19=CC=C(SCC(CC)CCCC)C=C%19,0.877,18.39,62.2,10.03,34,28,4,3,0.117647059,0.107142857,7,3,19,4,0.117647059
29,PBDT-BZ,O=C(C(C=C(C=CC=C1)C1=C2)=C2C/3=C(C#N)/C#N)C3=C\C(S4)=CC5=C4C(S6)=C(C5(C7=CC=C(CCCCCC)C=C7)C8=CC=C(CCCCCC)C=C8)C9=C6C(C%10=CC=C(SCC(CC)CCCC)C=C%10)=C(C(C(C%11=CC=C(CCCCCC)C=C%11)(C%12=CC=C(CCCCCC)C=C%12)C%13=C%14SC(/C=C%15C(C(C=C(C=CC=C%16)C%16=C%17)=C%17C/%15=C(C#N)\C#N)=O)=C%13)=C%14S%18)C%18=C9C%19=CC=C(SCC(CC)CCCC)C=C%19,0.892,17.85,63.6,10.14,34,28,4,3,0.117647059,0.107142857,7,3,19,4,0.117647059
29,PBDT-BZ,O=C(C(C=CC=C1)=C1C/2=C(C#N)/C#N)C2=C\C(S3)=CC4=C3C(S5)=C(C4(C6=CC=C(CCCCCC)C=C6)C7=CC=C(CCCCCC)C=C7)C8=C5C(C9=CC=C(SCC(CC)CCCC)C=C9)=C(C(C(C%10=CC=C(CCCCCC)C=C%10)(C%11=CC=C(CCCCCC)C=C%11)C%12=C%13SC(/C=C%14C(C(C=CC=C%15)=C%15C/%14=C(C#N)\C#N)=O)=C%12)=C%13S%16)C%16=C8C%17=CC=C(SCC(CC)CCCC)C=C%17,0.921,17.62,65.2,10.59,34,22,4,3,0.117647059,0.136363636,7,2,17,4,0.117647059
29,PTBD-BZ,O=C(C(C=CC=C1)=C1C/2=C(C#N)/C#N)C2=C\C(S3)=CC4=C3C(S5)=C(C4(C6=CC=C(CCCCCC)C=C6)C7=CC=C(CCCCCC)C=C7)C8=C5C(C9=CC=C(SCC(CC)CCCC)C=C9)=C(C(SC%10=C%11C(C%12=CC=C(CCCCCC)C=C%12)(C%13=CC=C(CCCCCC)C=C%13)C%14=C%10SC(/C=C%15C(C(C=CC=C%16)=C%16C/%15=C(C#N)\C#N)=O)=C%14)=C%11S%17)C%17=C8C%18=CC=C(SCC(CC)CCCC)C=C%18,0.925,18.13,65.9,11.06,37,22,5,3,0.135135135,0.136363636,8,2,18,5,0.135135135
29,PTBD-BZ,O=C(C(C=C(C=CC=C1)C1=C2)=C2C/3=C(C#N)/C#N)C3=C\C(S4)=CC5=C4C(S6)=C(C5(C7=CC=C(CCCCCC)C=C7)C8=CC=C(CCCCCC)C=C8)C9=C6C(C%10=CC=C(SCC(CC)CCCC)C=C%10)=C(C(SC%11=C%12C(C%13=CC=C(CCCCCC)C=C%13)(C%14=CC=C(CCCCCC)C=C%14)C%15=C%11SC(/C=C%16C(C(C=C(C=CC=C%17)C%17=C%18)=C%18C/%16=C(C#N)\C#N)=O)=C%15)=C%12S%19)C%19=C9C%20=CC=C(SCC(CC)CCCC)C=C%20,0.906,19.61,70.2,12.47,37,28,5,3,0.135135135,0.107142857,8,3,20,5,0.135135135
32,PFBTBOX,O=C(C(C=C(F)C(F)=C1)=C1C/2=C(C#N)/C#N)C2=C/C(S3)=CC4=C3C(C5(C6=CC=C(CCCCCC)C=C6)C7=CC=C(CCCCCC)C=C7)=C(S4)C8=C5C=C(C(SC9=C%10SC(/C=C%11C(C(C=C(F)C(F)=C%12)=C%12C\%11=C(C#N)\C#N)=O)=C9)=C%10C%13(C%14=CC=C(CCCCCC)C=C%14)C%15=CC=C(CCCCCC)C=C%15)C%13=C8,0.98,9.95,56,5.48,34,22,4,5,0.117647059,0.227272727,7,2,15,4,0.117647059
32,PFBTBOX,O=C(C(C=C(F)C(F)=C1)=C1C/2=C(C#N)/C#N)C2=C/C(S3)=CC4=C3C(C5(C6=CC=C(CCCCCC)C=C6)C7=CC=C(CCCCCC)C=C7)=C(S4)C8=C5C=C(C(SC9=C%10SC(/C=C%11C(C(C=C(F)C(F)=C%12)=C%12C\%11=C(C#N)\C#N)=O)=C9)=C%10C%13(C%14=CC=C(CCCCCC)C=C%14)C%15=CC=C(CCCCCC)C=C%15)C%13=C8,0.99,13.44,64,8.45,34,22,4,5,0.117647059,0.227272727,7,2,15,4,0.117647059
32,PFBTBOX,O=C(C(C=C(F)C(F)=C1)=C1C/2=C(C#N)/C#N)C2=C/C(S3)=CC4=C3C(C5(C6=CC=C(CCCCCC)C=C6)C7=CC=C(CCCCCC)C=C7)=C(S4)C8=C5C=C(C(SC9=C%10SC(/C=C%11C(C(C=C(F)C(F)=C%12)=C%12C\%11=C(C#N)\C#N)=O)=C9)=C%10C%13(C%14=CC=C(CCCCCC)C=C%14)C%15=CC=C(CCCCCC)C=C%15)C%13=C8,1.04,14.37,62,8.99,34,22,4,5,0.117647059,0.227272727,7,2,15,4,0.117647059
32,PFBTBOX,O=C(C(C=C(F)C(F)=C1)=C1C/2=C(C#N)/C#N)C2=C/C(S3)=CC4=C3C(C5(C6=CC=C(CCCCCC)C=C6)C7=CC=C(CCCCCC)C=C7)=C(S4)C8=C5C=C(C(SC9=C%10SC(/C=C%11C(C(C=C(F)C(F)=C%12)=C%12C\%11=C(C#N)\C#N)=O)=C9)=C%10C%13(C%14=CC=C(CCCCCC)C=C%14)C%15=CC=C(CCCCCC)C=C%15)C%13=C8,1.04,15.35,65,10.2,34,22,4,5,0.117647059,0.227272727,7,2,15,4,0.117647059
34,PBZ-1Si,O=C(C(C=C(C)C=C1)=C1C/2=C(C#N)/C#N)C2=C/C(S3)=CC4=C3C(C5(C6=CC=C(CCCCCC)C=C6)C7=CC=C(CCCCCC)C=C7)=C(S4)C8=C5C=C(C(SC9=C%10SC(/C=C%11C(C(C=C(C)C=C%12)=C%12C\%11=C(C#N)\C#N)=O)=C9)=C%10C%13(C%14=CC=C(CCCCCC)C=C%14)C%15=CC=C(CCCCCC)C=C%15)C%13=C8,0.94,14.41,65.93,8.98,34,25,4,3,0.117647059,0.12,7,2,15,4,0.117647059
34,PBZ-3Si,O=C(C(C=C(C)C=C1)=C1C/2=C(C#N)/C#N)C2=C/C(S3)=CC4=C3C(C5(C6=CC=C(CCCCCC)C=C6)C7=CC=C(CCCCCC)C=C7)=C(S4)C8=C5C=C(C(SC9=C%10SC(/C=C%11C(C(C=C(C)C=C%12)=C%12C\%11=C(C#N)\C#N)=O)=C9)=C%10C%13(C%14=CC=C(CCCCCC)C=C%14)C%15=CC=C(CCCCCC)C=C%15)C%13=C8,0.92,15.86,68,9.92,34,25,4,3,0.117647059,0.12,7,2,15,4,0.117647059
34,PBZ-2Si,O=C(C(C=C(C)C=C1)=C1C/2=C(C#N)/C#N)C2=C/C(S3)=CC4=C3C(C5(C6=CC=C(CCCCCC)C=C6)C7=CC=C(CCCCCC)C=C7)=C(S4)C8=C5C=C(C(SC9=C%10SC(/C=C%11C(C(C=C(C)C=C%12)=C%12C\%11=C(C#N)\C#N)=O)=C9)=C%10C%13(C%14=CC=C(CCCCCC)C=C%14)C%15=CC=C(CCCCCC)C=C%15)C%13=C8,0.88,17.69,71.55,11.14,34,25,4,3,0.117647059,0.12,7,2,15,4,0.117647059
35,PPPyDPP,S=C(S/1)N(CC)C(C1=C/C(C2=NSN=C23)=CC=C3C(C=C4)=CC5=C4N(CC(CC)CCCC)C6=CC(C(C=CC(C7=CC=C(/C=C8C(N(CC)C(S\8)=S)=O)C9=NSN=C97)=C%10)=C%10N%11CC(CC)CCCC)=C%11C=C65)=O,1.04,11.86,43,5.3,32,28,2,7,0.0625,0.25,5,3,11,0,0
35,PPPyDPP,S=C(S/1)N(CC)C(C1=C/C(C2=NSN=C23)=CC=C3C(C=C4)=CC5=C4N(CC(CC)CCCC)C6=CC(C(C=CC(C7=CC=C(/C=C8C(N(CC)C(S\8)=S)=O)C9=NSN=C97)=C%10)=C%10N%11CC(CC)CCCC)=C%11C=C65)=O,1.01,15.37,59,9.16,32,28,2,7,0.0625,0.25,5,3,11,0,0
37,POTFP-TPD,O=C(C(C=C(F)C(F)=C1)=C1C/2=C(C#N)/C#N)C2=C/C(S3)=CC4=C3C(C5(C6=CC=C(CCCCCC)C=C6)C7=CC=C(CCCCCC)C=C7)=C(S4)C8=C5C=C(C(SC9=C%10SC(/C=C%11C(C(C=C(F)C(F)=C%12)=C%12C\%11=C(C#N)\C#N)=O)=C9)=C%10C%13(C%14=CC=C(CCCCCC)C=C%14)C%15=CC=C(CCCCCC)C=C%15)C%13=C8,0.812,18.34,67.4,10.04,34,22,4,5,0.117647059,0.227272727,7,2,15,4,0.117647059
37,DOTFP-PhI,O=C(C(C=C(F)C(F)=C1)=C1C/2=C(C#N)/C#N)C2=C/C(S3)=CC4=C3C(C5(C6=CC=C(CCCCCC)C=C6)C7=CC=C(CCCCCC)C=C7)=C(S4)C8=C5C=C(C(SC9=C%10SC(/C=C%11C(C(C=C(F)C(F)=C%12)=C%12C\%11=C(C#N)\C#N)=O)=C9)=C%10C%13(C%14=CC=C(CCCCCC)C=C%14)C%15=CC=C(CCCCCC)C=C%15)C%13=C8,0.856,17.75,70.1,10.65,34,22,4,5,0.117647059,0.227272727,7,2,15,4,0.117647059
42,PCT-Ehp,O=C1C2=C(C=C(F)C(F)=C2)C(/C1=C/C(S3)=C(CCCCCCCCCCC)C4=C3C(N5CC(CC)CCCC)=C(S4)C6=C5C(N(CC(CC)CCCC)C7=C8SC9=C7SC(/C=C%10/C(C(C=C(F)C(F)=C%11)=C%11C%10=O)=C(C#N)/C#N)=C9CCCCCCCCCCC)=C8C%12=NSN=C%126)=C(C#N)\C#N,0.79,26.68,63.7,13.42,33,22,9,5,0.272727273,0.227272727,8,2,12,5,0.151515152
42,PFT-Ehp,O=C1C2=C(C=C(F)C(F)=C2)C(/C1=C/C(S3)=C(CCCCCCCCCCC)C4=C3C(N5CC(CC)CCCC)=C(S4)C6=C5C(N(CC(CC)CCCC)C7=C8SC9=C7SC(/C=C%10/C(C(C=C(F)C(F)=C%11)=C%11C%10=O)=C(C#N)/C#N)=C9CCCCCCCCCCC)=C8C%12=NSN=C%126)=C(C#N)\C#N,0.78,25.27,71.1,14.16,33,22,9,5,0.272727273,0.227272727,8,2,12,5,0.151515152
42,P2F-Ehp,O=C1C2=C(C=C(F)C(F)=C2)C(/C1=C/C(S3)=C(CCCCCCCCCCC)C4=C3C(N5CC(CC)CCCC)=C(S4)C6=C5C(N(CC(CC)CCCC)C7=C8SC9=C7SC(/C=C%10/C(C(C=C(F)C(F)=C%11)=C%11C%10=O)=C(C#N)/C#N)=C9CCCCCCCCCCC)=C8C%12=NSN=C%126)=C(C#N)\C#N,0.81,26.8,66.1,14.39,33,22,9,5,0.272727273,0.227272727,8,2,12,5,0.151515152
42,PCT-Ehp,O=C1C2=C(C=C(F)C(F)=C2)C(/C1=C/C(S3)=C(CCCCCCCCCCC)C4=C3C(N5CC(CC)CCCC)=C(S4)C6=C5C(N(CC(CC)CCCC)C7=C8SC9=C7SC(/C=C%10/C(C(C=C(F)C(F)=C%11)=C%11C%10=O)=C(C#N)/C#N)=C9CCCCCCCCCCC)=C8C%12=NSN=C%126)=C(C#N)\C#N,0.79,26.12,72.2,15.06,33,22,9,5,0.272727273,0.227272727,8,2,12,5,0.151515152
42,P2F-Ehp,O=C1C2=C(C=C(F)C(F)=C2)C(/C1=C/C(S3)=C(CCCCCCCCCCC)C4=C3C(N5CC(CC)CCCC)=C(S4)C6=C5C(N(CC(CC)CCCC)C7=C8SC9=C7SC(/C=C%10/C(C(C=C(F)C(F)=C%11)=C%11C%10=O)=C(C#N)/C#N)=C9CCCCCCCCCCC)=C8C%12=NSN=C%126)=C(C#N)\C#N,0.81,26.48,72.6,15.65,33,22,9,5,0.272727273,0.227272727,8,2,12,5,0.151515152
45,PDTPO-BDTT,FC(C(F)=C1)=CC2=C1C(C(/C2=C(C#N)\C#N)=C\C3=CC(S4)C(S3)C5=C4C(S6)=C(OC5(C7=CC=C(CCCCCC)C=C7)C8=CC(CCCCCC)=CC=C8)C9C6C(OC(C%10=CC=C(CCCCCC)C=C%10)(C%11=CC=C(CCCCCC)C=C%11)C%12=C%13SC%14C%12SC(/C=C%15/C(C(C=C(F)C(F)=C%16)=C%16C%15=O)=C(C#N)\C#N)=C%14)=C%13S9)=O,0.81,16.96,46.8,6.46,42,26,8,3,0.19047619,0.115384615,8,2,16,6,0.142857143
45,PDTPO-BDTT,O=C1C2=C(C=CC=C2)C(/C1=C/C(S3)=CC4=C3C(C5(C6=CC=C(CCCCCC)C=C6)C7=CC=C(CCCCCC)C=C7)=C(S4)C8=C5C9=C(S8)C=C%10C(SC%11=C%10C(C%12=CC=C(CCCCCC)C=C%12)(C%13=CC=C(CCCCCC)C=C%13)C%14=C%11SC%15=C%14SC(/C=C%16/C(C(C=CC=C%17)=C%17C%16=O)=C(C#N)\C#N)=C%15)=C9)=C(C#N)/C#N,0.83,19.3,62.8,10.04,40,22,6,3,0.15,0.136363636,9,2,17,6,0.15
45,PDTPO-BDTT,O=C(C(C=C(F)C(F)=C1)=C1C/2=C(C#N)/C#N)C2=C/C(S3)=CC4=C3C(C5(C6=CC=C(CCCCCC)C=C6)C7=CC=C(CCCCCC)C=C7)=C(S4)C8=C5C=C(C(SC9=C%10SC(/C=C%11C(C(C=C(F)C(F)=C%12)=C%12C\%11=C(C#N)\C#N)=O)=C9)=C%10C%13(C%14=CC=C(CCCCCC)C=C%14)C%15=CC=C(CCCCCC)C=C%15)C%13=C8,0.81,19.18,70.4,10.96,34,22,4,5,0.117647059,0.227272727,7,2,15,4,0.117647059
48,PTQ10,FC1=CC(C2=CC3=C(C4=C(C3(CC(CCCC)CC)CC(CCCC)CC)C=C(S4)/C=C5C(C6=C(C\5=C(C#N)/C#N)C=CC=C6)=O)S2)=C(C=C1C7=CC8=C(C9=C(C8(CC(CCCC)CC)CC(CCCC)CC)C=C(S9)/C=C%10C(C%11=C(C\%10=C(C#N)/C#N)C=CC=C%11)=O)S7)F,1.04,6.51,54.13,3.68,42,22,6,3,0.142857143,0.136363636,7,2,11,4,0.095238095
48,PBDB-T,FC1=CC(C2=CC3=C(S2)C4=C(C=C(/C=C5C(C(C=C(OC)C(F)=C6)=C6C\5=C(C#N)\C#N)=O)S4)C3(CC(CC)CCCC)CC(CC)CCCC)=C(F)C=C1C7=CC8=C(S7)C9=C(C=C(/C=C%10C(C(C=C(OC)C(F)=C%11)=C%11C\%10=C(C#N)\C#N)=O)S9)C8(CC(CC)CCCC)CC(CC)CCCC.C,0.9,15.02,61.12,8.32,42,26,6,5,0.142857143,0.192307692,7,2,11,4,0.095238095
48,PBDB-T,FC1=CC(C2=CC3=C(C4=C(C3(CC(CCCC)CC)CC(CCCC)CC)C=C(S4)/C=C5C(C6=C(C\5=C(C#N)/C#N)C=CC=C6)=O)S2)=C(C=C1C7=CC8=C(C9=C(C8(CC(CCCC)CC)CC(CCCC)CC)C=C(S9)/C=C%10C(C%11=C(C\%10=C(C#N)/C#N)C=CC=C%11)=O)S7)F,0.89,15.28,61.87,8.43,42,22,6,3,0.142857143,0.136363636,7,2,11,4,0.095238095
48,PBDB-T,FC1=CC(C2=CC3=C(S2)C4=C(C=C(/C=C5C(C(C=C(Cl)C(Cl)=C6)=C6C\5=C(C#N)\C#N)=O)S4)C3(CC(CC)CCCC)CC(CC)CCCC)=C(F)C=C1C7=CC8=C(S7)C9=C(C=C(/C=C%10C(C(C=C(Cl)C(Cl)=C%11)=C%11C\%10=C(C#N)\C#N)=O)S9)C8(CC(CC)CCCC)CC(CC)CCCC.C,0.73,17.53,69.08,9.03,42,22,6,5,0.142857143,0.227272727,7,2,11,4,0.095238095
48,PTQ10,FC1=CC(C2=CC3=C(S2)C4=C(C=C(/C=C5C(C(C=C(Cl)C(Cl)=C6)=C6C\5=C(C#N)\C#N)=O)S4)C3(CC(CC)CCCC)CC(CC)CCCC)=C(F)C=C1C7=CC8=C(S7)C9=C(C=C(/C=C%10C(C(C=C(Cl)C(Cl)=C%11)=C%11C\%10=C(C#N)\C#N)=O)S9)C8(CC(CC)CCCC)CC(CC)CCCC.C,0.94,15.99,67.96,10.42,42,22,6,5,0.142857143,0.227272727,7,2,11,4,0.095238095
48,PBDB-TF,FC1=CC(C2=CC3=C(S2)C4=C(C=C(/C=C5C(C(C=C(Cl)C(Cl)=C6)=C6C\5=C(C#N)\C#N)=O)S4)C3(CC(CC)CCCC)CC(CC)CCCC)=C(F)C=C1C7=CC8=C(S7)C9=C(C=C(/C=C%10C(C(C=C(Cl)C(Cl)=C%11)=C%11C\%10=C(C#N)\C#N)=O)S9)C8(CC(CC)CCCC)CC(CC)CCCC.C,0.89,18.13,72.06,11.75,42,22,6,5,0.142857143,0.227272727,7,2,11,4,0.095238095
52,PTQ10,O=C(C(C=C(F)C(F)=C1)=C1C/2=C(C#N)/C#N)C2=C/C(S3)=CC=C3C(S4)=CC5=C4C6=C(C5(C7=CC=C(CCCCCC)C=C7)C8=CC=C(CCCCCC)C=C8)C=C9C(C(C%10=CC=C(CCCCCC)C=C%10)(C%11=CC=C(CCCCCC)C=C%11)C%12=C9SC(C%13=CC=C(/C=C%14C(C(C=C(F)C(F)=C%15)=C%15C\%14=C(C#N)\C#N)=O)S%13)=C%12)=C6,0.996,19.67,62.3,12.2,16,22,2,5,0.125,0.227272727,2,2,15,2,0.125
52,PBDB-T,O=C(C(C=C(F)C(F)=C1)=C1C/2=C(C#N)/C#N)C2=C/C(S3)=CC=C3C(S4)=CC5=C4C6=C(C5(C7=CC=C(CCCCCC)C=C7)C8=CC=C(CCCCCC)C=C8)C=C9C(C(C%10=CC=C(CCCCCC)C=C%10)(C%11=CC=C(CCCCCC)C=C%11)C%12=C9SC(C%13=CC=C(/C=C%14C(C(C=C(F)C(F)=C%15)=C%15C\%14=C(C#N)\C#N)=O)S%13)=C%12)=C6,0.868,22.88,69.1,13.72,16,22,2,5,0.125,0.227272727,2,2,15,2,0.125
53,PM6,CCC[Si](CCC)(CCC)C1=CC=C(S1)C2=C(SC3=C4C(C5=CC=C(CCCCCCCC)C=C5)(C6=CC=C(CCCCCCCC)C=C6)C7=C3SC8=C7SC(/C=C9/C(C(C=C(F)C(F)=C%10)=C%10C9=O)=C(C#N)/C#N)=C8)C4=C(C%11=CC=C([Si](CCC)(CCC)CCC)S%11)C%12=C2C%13=C(C(SC%14=C%15SC(/C=C%16/C(C(C=C(F)C(F)=C%17)=C%17C%16=O)=C(C#N)/C#N)=C%14)=C%15C%13(C%18=CC=C(CCCCCCCC)C=C%18)C%19=CC=C(CCCCCCCC)C=C%19)S%12,0.87,21.8,69.2,13,40,22,6,5,0.15,0.227272727,9,2,19,6,0.15
53,PM6,O=C(C(C=C(F)C(F)=C1)=C1C/2=C(C#N)/C#N)C2=C/C(S3)=CC4=C3C(C5(C6=CC=C(CCCCCC)C=C6)C7=CC=C(CCCCCC)C=C7)=C(S4)C8=C5C=C(C(SC9=C%10SC(/C=C%11C(C(C=C(F)C(F)=C%12)=C%12C\%11=C(C#N)\C#N)=O)=C9)=C%10C%13(C%14=CC=C(CCCCCC)C=C%14)C%15=CC=C(CCCCCC)C=C%15)C%13=C8,0.835,20.6,75.9,13.1,34,22,4,5,0.117647059,0.227272727,7,2,15,4,0.117647059
53,PM6,O=C1C2=C(C=C(F)C(F)=C2)C(/C1=C/C(S3)=C(CCCCCCCCCCC)C4=C3C(N5CC(CC)CCCC)=C(S4)C6=C5C(N(CC(CC)CCCC)C7=C8SC9=C7SC(/C=C%10/C(C(C=C(F)C(F)=C%11)=C%11C%10=O)=C(C#N)/C#N)=C9CCCCCCCCCCC)=C8C%12=NSN=C%126)=C(C#N)\C#N,0.837,24.9,74.4,15.5,33,22,9,5,0.272727273,0.227272727,8,2,12,5,0.151515152
54,J71,O=C1C2=C(C=CC=C2)C(/C1=C/C3=CC(C4(C5=CC=C(CCCCCC)C=C5)C6=CC=C(CCCCCC)C=C6)=C(S3)C(C4=C7)=CC8=C7C(C=C(C(C9=CC=C(CCCCCC)C=C9)(C%10=CC=C(CCCCCC)C=C%10)C%11=C%12SC(/C=C%13C(C(C=CC=C%14)=C%14C\%13=C(C#N)\C#N)=O)=C%11)C%12=C%15)=C%15N8CCCCCCCC)=C(C#N)/C#N,1.01,6.24,37.8,2.38,38,22,3,3,0.078947368,0.136363636,7,2,15,2,0.052631579
54,J71,O=C1C2=C(C=CC=C2)C(/C1=C/C3=CC(C4(C5=CC=C(CCCCCC)C=C5)C6=CC=C(CCCCCC)C=C6)=C(S3)C(C4=C7)=CC8=C7C(C=C(C(C9=CC=C(CCCCCC)C=C9)(C%10=CC=C(CCCCCC)C=C%10)C%11=C%12SC(/C=C%13C(C(C=CC=C%14)=C%14C\%13=C(C#N)\C#N)=O)=C%11)C%12=C%15)=C%15N8CC(CCCCCC)CCCCCCCC)=C(C#N)/C#N,1.03,12.3,43.5,5.51,38,22,3,3,0.078947368,0.136363636,7,2,15,2,0.052631579
54,J71,O=C1C2=C(C=C(F)C(F)=C2)C(/C1=C/C3=CC(C4(C5=CC=C(CCCCCC)C=C5)C6=CC=C(CCCCCC)C=C6)=C(S3)C(C4=C7)=CC8=C7C(C=C(C(C9=CC=C(CCCCCC)C=C9)(C%10=CC=C(CCCCCC)C=C%10)C%11=C%12SC(/C=C%13C(C(C=C(F)C(F)=C%14)=C%14C\%13=C(C#N)\C#N)=O)=C%11)C%12=C%15)=C%15N8CC(CCCCCC)CCCCCCCC)=C(C#N)/C#N,0.9,18.62,66.7,11.18,38,22,3,5,0.078947368,0.227272727,7,2,15,2,0.052631579
